barcode_prri,item_id,brand,description,specifications,category_id,transac_type,quantity,unit,unit_price,total_cost,project_code,personnel_id,user_id,expiration,remarks,par_no,created_at,location,condition
1051026235,Top Loading balance,Shimadzu,S/N: D446812352,"Top loading Balance 5Kg x 001, Shimadzu Model UX6200, 6200g x 0.01g SN D446812352",7,incoming,1,unit,74600,74600,Corporate,Leonida S. Fajardo,Reynante L. Ordonio,,Initial Stock,23-02-0027,07/30/2010,,
1051072580,Top Loading Balance,Shimadzu,S/N: D400910625,"Top Loading BALANCE, Shimadzu up2202X UniBloc, S/ND400910625, Performance Balance, - Accurate and reliable, - 2200g, capacity, - 0 01g readability - Repeatability: 0 01 g, Minimum display: 0 01 g - Maximum weight: 2200g, - LCD, Screen with Backlight Features: - With Clock-CAL to
automatically calibrate the balance at previously specified
times, - With Perfect Self-Calibration - One-Button
Calibration, - Comparator Display - Comparator Output, -
Measuring Carats - Computer Connection Function, -
Piece Counting Function - Specific Gravity, - Measurement
Function Inclusions: - One (1) time Preventive
Maintenance and calibration with certificate 1 year after
delivery , - Calibration Certification upon delivery Warranty:
1 Parts and Components: Two (2) Years 2 Services: Two
(2) years ( QRCode: 59723)
(New System BAR Code#10100001100000883)
(New System PAR control #2024-11-0184)",7,incoming,1,unit,73176,73176,Corporate,Nonawin B. Lucob-Agustin,Roel R. Suralta,,Initial Stock,24-11-0068,11/07/2024,,Serviceable
1051072581,Top Loading Balance,Shimadzu,S/N: D400910626,"Top Loading BALANCE, Shimadzu up2202X UniBloc, S/N= D400910626 Performance Balance, - Accurate and reliable, - 2200g, capacity, - 0 01g readability- Repeatability: 0 01 g, Minimum display: 0 01 g - Maximum weight: 2200g, - LCD, Screen with Backlight Features: - With Clock-CAL to automatically calibrate the balance at previously specified
times, - With Perfect Self-Calibration - One-Button
Calibration, - Comparator Display - Comparator Output, -
Measuring Carats - Computer Connection Function, -
Piece Counting Function - Specific Gravity, - Measurement
Function Inclusions: - One (1) time Preventive
Maintenance and calibration with certificate 1 year after
delivery , - Calibration Certification upon delivery Warranty:
1 Parts and Components: Two (2) Years 2 Services: Two
(2) years ( QRCode: 59724)
(New System BAR Code#10100001100000884)
(New System PAR control #2024-11-0184)",7,incoming,1,unit,73176,73176,Corporate,Nonawin B. Lucob-Agustin,Roel R. Suralta,,Initial Stock,24-11-0068,11/07/2024,,Serviceable
1051072849,Transilluminators,Clinx,S/N: BV2AH38191,"Blue Light Transilluminators S/N: BV2AH38191                        Technical and Scientific Equipment
Blue Light Transilluminators
Clinx BlueVision 200A Blue Light Transilluminator

- Compact
- Unit dimensions (D*W*H): 204mm*210mm*32mm
- Optimized for SYBRÂ© Safe but will work with several other dyes including SYBR Gold, SYBR Green I & II, SYPRO Ruby, SYPRO Orange, Coomassie Fluor Orange stains, Gel Green
- LED lamp is good for saving energy and protecting environment; No need to replace the lamp
- Blue light wavelength: 470mm
- Amber cover can be adjusted and fixed It is easy to operate and observe samples

Inclusion:
- One pair goggles

Note: no extra LED bulbs because these are built in in the instrument and cannot be replaced Warranty:
1 Parts and Components: Two (2) years
2 Services: One (1) Preventive Maintenance

Blue Light Transilluminators S/N: BV2AH38191
Property Tag#: 19707
Secure UPS, S/N: 310026736E34296503306
QR#: 60185",7,incoming,1,unit,130543,130543,Corporate,Ma. Johna C. Duque,Roel R. Suralta,,Initial Stock,25-01-0033,01/13/2025,,Serviceable
1051050203,Ultrasonic Cleaner,Rocker,S/N: 188204,"Ultrasonic cleaner, Rocker Soner 203H Ultrasonic cleaner w/ SN:188204-11-AHH004, Heater Rocker Cat No :188204-11 Soner 203H Ultrasonic Cleaner, (With Heating Function) AC110V, 60Hz With: Cat No :11203-30, Basket for Soner 203/203H Transformer 500 watts",7,incoming,1,unit,50186,50186,Corporate,Ma. Johna C. Duque,Roel R. Suralta,,Initial Stock,23-02-0051,01/12/2019,Molecular Genetics Room,Serviceable
1051072764,Vacuum Concentrator,Eppendorf,S/N: 5305NG530965,"Technical and Scientific Equipment
Vacuum Concentrator
BRAND: Eppendorf COUNTRY OF ORIGIN: GERMANY Cat No 5305000363 MODEL: Concentrator PLUS Complete system - Comes in 3 system configurations - Extremely quiet operation <50 dB(A) - Chemical-resistant, maintenance-free PTFE diaphragm pump eliminates the need for changing pump oil - Small footprint saves valuable bench space - Wide variety of 15 different rotor options to accommodate tubes from 0 2 mL to 50 mL, microplates and PCR plates - Motorless induction drive and chemical-resistant, stainless steel chamber for trouble-free operation - Can be connected with most commercially available cold traps for use with vapors - Coated lid with superior chemical resistance Specifications: Vacuum: 20 hPa (20 mbar) Sample capacity: max 144 vessels/2 microplates Fixed speed: 1400 rpm Tube volume: 0 2 –50 mL Product type: Centrifuges Port to connect external devices to vacuum pump: no Power supply: 230 V, 50 –60 Hz Max Power consumption: 350 W Dimensions (W × D × H) 33 × 58 × 29 cm / 12 6 × 20 9 × 11 7 in Product weight: 31 5 kg / 68 3 lb Pump with integrated diaphragm vacuum pump Has the following declaration of conformity to the relevant directives / standards: - 2006/42/EC: EN ISO 12100 - 2014/35/EU: EN 61010-1, EN 61010-2-010, EN 61010-2020 - IEC 61010-2-010, IEC 61010-2-020 - UL 61010-1, CAN/CSA C22 2 No 61010-1 - 2014/30/EU: EN 61326-1, EN 55011 - 47 CFR FCC part 15 - 2011/65/EU: EN 50581 Certificate of Compliance for the following: - Standard(s) for Safety: UL 61010-1, 3rd Edition; - CAN/CSA-C22 2 No 61010-1-12, 3rd Edition, - Additional Standards: IEC 61010-2-010: 2014 (Third Edition) - IEC 61010 2-020: 2016 (Third Edition) With the following inclusions: - 48 × 1 5/2 0 mL fixed-angle rotor - ROTOR 2xMTP PLATE (A-2-VC) F/CONC/VACUF Rotor A-2-VC, 2 x 96x0 2 ml - One-time user training - Two (2) years warranty on parts and services - One (1) preventive maintenance service 1 year after delivery - AVR/UPS, Brand: SECURE, Model: UPS-3000VA UPS (with Built-in AVR) Warranty: 1 Parts and Components: Two (2) years 2 Services: Two (2) years Eppendorf, Vac Concentrator, S/N:5305NG530965
Property Tag#: 19683",7,incoming,1,unit,1035800,1035800,Corporate,Luilene M. Sibulboro,Reynante L. Ordonio,,Initial Stock,24-12-0134,12/13/2024,Genome Engineering Laboratory,Serviceable
1051072715,Vacuum Pump,Generic,,"Fabrication of Rice Pollen Vacuum Pump                                                          Technical and Scientific Equipment
Fabrication of Rice Pollen Vacuum Pump
(emasculator) for introgression and crossing techniques Materials:vacuum pump w/ electric motor 1 5-2hpMetal base f1/4x1/2 angle barHeavy duty push cart 100-150kgOff -On switch220V, 15ampsheavy duty push cartLine cord with plug #14Tubing w/filter (stainless steel fine screen)6mm acrylic hose, 1 5 (4pcs)labor for fabrication inclusive

*36 month warranty

Fabrication of Rice Pollen Vacuum Pump
Property Tag#: 19676",7,incoming,1,unit,72000,72000,Corporate,Nonawin B. Lucob-Agustin,Roel R. Suralta,,Initial Stock,24-12-0086,09/27/2024,,Serviceable
1051052934,Water bath,Thermo Scientific,S/N: 300389789,"Water Bath, 1 Unit Thermo Scientific Presicion Model GP10 Genral Purpose Water bath SN:300389789, Amperage: 6 0-7 0/2 8-3 4 (120V/230V)Certifications/Compliance : UL, CE, Chamber material : Stainless Steel, Controller Type : Digital, Description : 10L General Purpose Water Bath, Dimensions (L x W x H) : 15 5 x 15 1 x 9 2in, Display :Monochrome LCD, Heating Capacity : 800W, includes Clear Polycarbonate, Gable Cover, Diffuser Tray, and rubber duck, Material : Epoxy Powder-Coater steel, Temperature, Presets: 4, Temparature Stability : ±0 1 degree Celsius, Temperature Uniformity ±0 2 degree Celsius Capacity (Metric)- 10L, Temperature Range- Ambients to 100 degrees Celsius, 2 Units Thermo Scientific Precision Model GP28 General Purpose water bath SN:300312403/ 300259279, 28L Capacity, Amperage 9 0-10 5/4 3-5 0 (120V/230V), Temperature range: Ambient to 100°C, Cabinet material: Epoxy powder-coated steel, Chamber material: Stainless steel, Temperature presets: 4, Temperature uniformity: ±0 2 °C, Temperature Stability ±0 1 °C, Electrical Requirements: 220V, 50/60, Hz, 800 W, Certifications/Compliance: UL, CE, Controller type: Digital, Display: Monochrome LCD, heating Capacity :1200W, Includes : Clear polycarbonate gable cover, diffuser tray, and rubber duck, Dimensions (LXWXH) : 15 4 x 21 8 x 11 1 in (392 x 555 x 282mm), One Lot comes complete with the following – 3 packs (12/pack) Float Racks for 1 5/2 0ml tubes and 0 5ml tubes",7,incoming,1,unit,415000,415000,Corporate,Ma. Johna C. Duque,Roel R. Suralta,,Initial Stock,24-02-0052,07/07/2020,Molecular Genetics Room,Serviceable
1051050688,Water Purification System,Thermo Scientific,S/N: 1601908001523," Water purification system, Thermo Scientific/Barnsteand Smart2 Pure Pro system UV/UF 16 LPH SN:1601908001523, with 60L re-Circulation tank SN:1601908001523, Smart2 Pro Pre-Treatment unit SN:300237085, and system wall mount cat#50157872, Specifications: Type 1 and Type 2 Product Water, Conductivity Type 1: 0 055uS/cm and Type II: 0 067 to 0 1uS/cm, Tap Water Feedwater Source, Up to 1 L/min Flow rate, Total Organic Carbon 1 to 5 ppb, Bacterial Content: <0 01 CFU/mL, Particles >0 2uM/mL: <1, TOC Monitor with UV, Intensity Monitoring: No, Feedwater Connector: 3/4 in NPT and 1/2 in NPT, Feedwater Pressure: 1-6 Bar, Height (Metric): 545mm, Width (english): 305mm, Operating pressure: 1 to 6 bar, Voltage: 100 to 240V, Hertz: 50/60Hz, Bacterial retention: 0 99, Depth (Metric) 300mm, Model: Smart2pure Pro 16 UV/UF with 60L tank- Complete system, Permeate performance: 16L/hr at 10°C, Power Consumption: 0 12kW, RO Flow Rate: 16L/hr, Electrical Requirements: 100 to 240V 50/60Hz, Feedwater Monitoring: No, Includes: Complete system includes Barnstead Pretreatment system with cartriges RO/pretreated cartridge An ultra pure polisher cartridge, sterile 0 1um filter, UV lamp, UF Filter, 60 L tank, CO2 vent filter, sterile overflow and system wall bracket Weight(metric): 22kg, Cartridges for Pretreatment System: 2 x Cat #D502113 1 Micron Filter Cartridge, 2 x Cat #D502114 RO Anti Scalent Cartridge, 2 x Cat #D502115 RO Carbon Cartridge, Cartridges for Smart 2Pure PRO System: 2 x Cat # 09 1020 Ultrapure Polisher Cartridge, 2 x Cat #50157608 RO cartridge, Consumables for Smart2Pure PRO System: 1 x Cat # 50157375 Final filter 0 1 micron filter, 1 x Cat # 501233980 Ultra Filter, 1 x Cat # 09 1002 UV Lamp, 1 x cat # 06 5002 CO2 Vent Fliter, Additional Accessories: 1 set pipetting aids, 1x Wixim SVC-1000VA AVR, Local Supply: 2 5-stage Pretreated System (local), Includes: 1 x 5 um filter; 1 x carbon Black; 1 x Hardness Stabilizer, 1 x 5 resin water softner; 1 x UV LED, 8 sets of local Cartridge replacements, w/ Promotional items: 1pc 1-5ml Labpipette pipettor SN:ZY82202, 1pc 5-50ul Labpipette pipettor SN:ZY82087 and 1pc 20-200ul Labpipette pipettor SN:ZY82134, 2x Vitlab Cat#81664 25L storage bottle, with tap, narrow-neck, 1x UPS, ITY2-ZTW010B 1000VA-800W, SN:1I19650169",7,incoming,1,unit,792777.5,792777.5,Corporate,Luilene M. Sibulboro,Reynante L. Ordonio,,Initial Stock,24-02-0070,10/21/2019,,Serviceable
1051050689,Water Purification System,Thermo Scientific,S/N: 1601907001515,"Water purification system, Thermo Scientific/Barnsteand Smart2 Pure Pro system UV/UF 16 LPH SN:1601907001515, with 60L re-Circulation tank SN:1601907001515, Smart2 Pro Pre-Treatment unit SN:300237087, and system wall mount cat#50157872, Specifications: Type 1 and Type 2 Product Water, Conductivity Type 1: 0 055uS/cm and Type II: 0 067 to 0 1uS/cm, Tap Water Feedwater Source, Up to 1 L/min Flow rate, Total Organic Carbon 1 to 5 ppb, Bacterial Content: <0 01 CFU/mL, Particles >0 2uM/mL: <1, TOC Monitor with UV, Intensity Monitoring: No, Feedwater Connector: 3/4 in NPT and 1/2 in NPT, Feedwater Pressure: 1-6 Bar, Height (Metric): 545mm, Width (english): 305mm, Operating pressure: 1 to 6 bar, Voltage: 100 to 240V, Hertz: 50/60Hz, Bacterial retention: 0 99, Depth (Metric) 300mm, Model: Smart2pure Pro 16 UV/UF with 60L tank- Complete system, Permeate performance: 16L/hr at 10°C, Power Consumption: 0 12kW, RO Flow Rate: 16L/hr, Electrical Requirements: 100 to 240V 50/60Hz, Feedwater Monitoring: No, Includes: Complete system includes Barnstead Pretreatment system with cartriges RO/pretreated cartridge An ultra pure polisher cartridge, sterile 0 1um filter, UV lamp, UF Filter, 60 L tank, CO2 vent filter, sterile overflow and system wall bracket Weight(metric): 22kg, Cartridges for Pretreatment System: 2 x Cat #D502113 1 Micron Filter Cartridge, 2 x Cat #D502114 RO Anti Scalent Cartridge, 2 x Cat #D502115 RO Carbon Cartridge, Cartridges for Smart 2Pure PRO System: 2 x Cat # 09 1020 Ultrapure Polisher Cartridge, 2 x Cat #50157608 RO cartridge, Consumables for Smart2Pure PRO System: 1 x Cat # 50157375 Final filter 0 1 micron filter, 1 x Cat # 501233980 Ultra Filter, 1 x Cat # 09 1002 UV Lamp, 1 x cat # 06 5002 CO2 Vent Fliter, Additional Accessories: 1 set pipetting aids, 1x Wixim SVC-1000VA AVR, Local Supply: 2 5-stage Pretreated System (local), Includes: 1 x 5 um filter; 1 x carbon Black; 1 x Hardness Stabilizer, 1 x 5 resin water softner; 1 x UV LED, 8 sets of local Cartridge replacements, w/ Promotional items: 1pc 1-5ml Labpipette pipettor SN:ZY82201, and 1pc 20-200ul Labpipette pipettor SN:ZY82133",7,incoming,1,unit,713499.75,713499.75,Corporate,Ma. Johna C. Duque,Roel R. Suralta,,Initial Stock,24-02-0077,10/21/2019,Wash Room I,Serviceable
1051072796,Waterbath,Thermo Scientific,S/N: 300634333,"Waterbath Technical and Scientific Equipment
Waterbath
Thermo TSGP28 Precisionâ ¢ General Purpose Bath

- Heating water bath
- 28L capacity, - Dimensions: 15 4 x 21 8 x 11 1 in, - With monochrome LCD
- Heating capacity: 1200W
- Includes Clear Polycarbonate cover, with temperature controller (gable cover)
- Temperature Stability: +/- 0 1degree Celsius
- Temperature Uniformity: +/- 0 2 degree Celsius
- Temperature Range: 20 to 100 degree Celsius
- With built-in timer

Inclusions:
- with 2 pcs floaters (BelArt F18845-0080 ) 4x15 tubes for 1 5ml/2mL tube capacity
- compatible AVR anti-surge
- One (1) time Preventive Maintenance and calibration with certificate 1 year after delivery
- Calibration Certification upon delivery

Warranty:
1 Parts and Components: Two (2) years
2 Services: Two (2) years

Thermo TSGP28 Waterbath, S/N: 300634333
Property Tag#: 19700",7,incoming,1,unit,300922,300922,Corporate,Ma. Johna C. Duque,Roel R. Suralta,,Initial Stock,24-12-0129,12/23/2024,,Serviceable
1051053265,Weighing scale,Shimadzu,S/N: D442300572,"Weighing scale, Shimadzu Model BX52KS UniBloc Precision Platform Balances SN:D442300572, Cap: 52kg, Minimum Display: 1g, Linearity: ±1g, Stability time: 2 0sec, Working temp (°C): 5-40, Temp Coefficient for sensitivity: ±4, Pan Size (mm) approx : 345(W) x 250(H), Main Body Dimension (mm) approx : 360(W) x 125(D) x 125(H), Main Body weight (kg) approx : 16 5, Display: LCD, Input/Output, Terminals: RS-232C RS/I-O, Under-weighing hook, Analog Display, Other Functions: windows Direct, Clock Functi",7,incoming,1,unit,114700,114700,Corporate,,Roel R. Suralta,,Initial Stock,24-11-0065,09/01/2020,Phenotyping Area,Serviceable
1051053755,Weighing Scale,Shimadzu,S/N: D442300574,"Electronic Weighing Scale Shimadzu Model BX52KS UniBloc Precision Platform Balances SN: D442300574; Cap: 52kg Minimum Display: 1g Repeatability (Standard Deviation): â ¤0 6g Linearity: Â±1g Stability time: 2 0sec Working temp (Â°C): 5-40 Tempe Coefficient for sensitivity: Â±4 Pan Size (mm) approx: 345(W)x250(H) Main Body Dimension (mm) approx: 360(W)x125(D)x125(H) Main Body weight (kg) approx: 16 5 Display: LCD Input/Output Terminals: RS-232C RS/I-O Under-weighing hook: Analog Display: Units Available: g, kg, ct, mom, %, pcs, Lb, Oz, Ozt, Tl, dwt, GN, t, d Other Functions: windows Direct, Clock Function, Printout for ISO/GLP/GMP Calibration System: with built in weight w/ 2years warranty on parts and services against manufacturing defects under normal usage Consumables not included 1-time preventive maintenance within warranty period",7,incoming,1,unit,114700,114700,Corporate,Nonawin B. Lucob-Agustin,Roel R. Suralta,,Initial Stock,24-02-0079,11/19/2020,Phenotyping Area,Serviceable
1051035375,Vehicle,Toyota,S/N: 2KD-U188004," Vehicle, Toyota Innova 2 5E DSL MT BMC; model code: KUN40L-GKMDYM; product year: 2013; Color: thermalyte; Cond Sticker: TR9858; Engine # 2KD-U188004; Frame #: KUN40-5090216; key#: 60840; GVW: 2320; CC rating: 2494, VSI# V109946; deal # 114819; w/ owner's manual, warranty booklet (Toyota, Aircon & Stereo), tool set (2pcs screw driver, pliers, 2 pcs open wrench, tire wrench and jack & handle), spare tire, radio knobs, lighter, door lock knobs, window regulators, shifting leveler knob, floor carpets, luggage matting, keys, emblem (Toyota, Model, Engine display, grade & gear shift), freebies (tint, floormats & seat covers) (SLF 103)",8,incoming,1,unit,970350,970350,Corporate,,Reynante L. Ordonio,,Initial Stock,23-02-0020,12/20/2012,,Serviceable
1051051299,Vehicle,Toyota,S/N: 1GD4767895,"Vehicle, Toyota Hilux 2 8L 4X4 Conquest MT – R6-008, Model: GUN126LDTFMHM008, CS No P5G886, VIN no MR0HA8CD7K1059705, Engine no 1GD4767895, Nebula Blue Metallic, Key no 87000, Engine: 1GD-FTV, 2755cc, 4 cylinder in-line, DOHC 16-valve, variable nozzle turbo with intercooler, direct injection four stroke, common rail diesel, euro 4 emission, 174HP/3400rpm, 420Nm/1, 600-2400rpm, 6 speed manual with intelligent manual transmission, 265/60 R18 alloy wheels, double wishbone front suspension and leaf spring rigid axle rear suspension, new design front bumper and grill, LED headlamps with day time running lights, LED foglamps, wide type overfender, side step board, roof ornament, sports bar and rear graphics, fabric seat material with multi-information display’s mart entry and push start system, Inclusion: 3M Tint (visor only) seatcover, matting, free 1T and 5T KM check-up and standard tools (2x screw driver, pliers, 2x Open wrench, tire wrench, jack and handle) w/ spare tire, inclusive LTO registration (3 years); additional item: 1 lot bed cover, with automatic power roller lid with remote to operate roller, no drilling, 100% waterproof, anti-pinch, made of aluminum materials, powder coated, with1 year warranty (Php50, 000)",8,incoming,1,unit,1632000,1632000,Corporate,,Roel R. Suralta,,Initial Stock,24-02-0054,12/27/2019,Motorpool,Serviceable
1051051499,Vehicle,Nissan,S/N: YD25072220B,"Vehicle, 2020 Nissan NV350 Urvan Premium M/T (Brilliant Silver), Chassis No:JN1UC4E26Z0027348, Production no: DDD04811, CS no: F3R993, Engine no: YD25072220B, Equipped with 2 5 Liter inline DOHC 16 valve, Variable Turbocharged (VGS) diesel (YD25DDTI), CRDI engine Transmission: 5 Speed Manual Transmission Dimensions: 5, 230mm Steering: Power Steering Tires: 15 inch steel with full wheel cover/ {195/70R15C Dunlop SP 175M} + 15-inch steel spare wheel , Suspension: Torsion bar with stabilizer/rigid axle w/ leaf spring Front ventilated disc/ Leading and Trailing drums, Safety/Security: Load sensing valve(LSV) + Anti-Lock Braking, System (ABS) + Brake Assist (BA) Front SRS Airbags with (driver and passenger) Front ELR seatbelts, Audiio: 2DINSingle in-dash CD/Tuner AUX w/ 2 speakers, Android stereo with Bluetooth, DVD, USB With WIFI connectivity, Features: Back camera and reverse sensors, Fog lamps Full alarm system w/ remote Power windows, new front grille design 12 vents rear air conditioner, Seats: Premium fabric seat material, driver seat with manual slide and recline functions with adjustable head restraint, Assistant seat: with manual recline functions with adjustable head restraint Center seat: FoldableSecond to Fourth Row: with manual recline functions with adjustable Head restraint, Fifth Row: With manual recline functions and fold-up functions with adjustable head restraint, Inclusion: Supplied with owner’s manual, service warranty booklet, stereo warranty booklet and warranty card and standard set of tools (tire wrench, adjustable wrench, Spare tire and remover), Cigarette lighter, floor carpet, tint, seatcover, matting, early warning device, stereo warranty and jack, With LTO registration (3 years)",8,incoming,1,unit,1776000,1776000,Corporate,,Roel R. Suralta,,Initial Stock,24-02-0054,01/31/2020,Motorpool,Serviceable
1051072863,Vehicle,Toyota,S/N: N04CVQ17246,"TOYOTA COASTER 29-SEATER
Model #: XZB70LZGMSY006 Motor Vehicles
TOYOTA COASTER 29-SEATER
Overall Dimensions (mm): L= 66, 990 mm
W=2, 080 mm
H= 3, 935 mm
Wheelbase (mm): 3, 935
Seating Capacity: 29
Engine Type: 4 Cylinder In-line, 16-Valve OHV, Gear Drive, Diesel
Engine Displacement: 4, 009 cc
Output: 136 PS / 2500 RPM
Torque: 390 NM / 1400 RPM
Front Brake/ Rear Brake: Ventilated Disc / Dual Two Leading Drum (w/ auto adujster)
Tires: 215/70 R17 5-18 or depends on the manufacturer’s design
Wheels (size): R 18/116N LT
Seatbelts Front: D&amp;P: 3pt ELR
Seatbelts Rear: 2pt Waving Type ELR
Tank Capacity: 95 Liters
Transmission: 5 Speed Manual
Suspension Fr/Rr: Double wishbone/Leaf spring Center Door: Folding Auto type with buzzer Back Door: Luggage Door
Fuel Regulation Type/Emission Std: Euro 4
Vehicle Security System: High-Security Key Cylinder
Auto-door lock system
Anti-thief alarm
Headlamps: Multi-Reflector Halogen
Air-conditioning: Manual/Automatic
Audio/Video: Digital with TV monitor and microphone
Speakers: 4-Speaker
Steering Wheel: 2-Spoke Urethane
Steering Column: Rigid
Power Steering: Power Assisted Recirculating Ball
Anti-lock Brake System
Color: White
Dedicated spare tire slot Rear seat fixed high back With sub-seat/jumper seat

Other inclusions:
• Parking/reverse camera and sensors (beeping alarm)
• Dash camera with CCTV inside plus 64GB memory card
• Leather seat covers
• Ceiling luggage rack
• Floor cover • Windows shade/covers/curtains
• Window tints
• Tools: Must have standard tools (screw, Philips driver 2 sets of back wrench, tire wrench, jack, 2pc standard early warning devices)
• Fire extinguisher • One (1) piece spare tire

Others: 1 With Authorized service center within Nueva Ecija supported by Manufacturer’s Certificate for the last 10 years 2 Genuine parts is available for the next 7 years Supported by Certificate 3 Brand is at least 20 years in the Philippine Market 4 Standard warranty (At-least three (3) years or 100, 000 km whichever comes first)
5 Inclusive of 1-year Comprehensive Insurance ( GSIS Insurance), TPL and 3-year LTO Registration

TOYOTA COASTER 29-SEATER
Model #: XZB70LZGMSY006
Description: Coaster 4 0M/T-KC-006
Color: White 1
CS No: VP370A
VIN: JTGAEAB84R6916479
Engine #: N04CVQ17246

Property Tag#: 19708",8,incoming,1,unit,4566180,4566180,Corporate,,Roel R. Suralta,,Initial Stock,25-01-0034,01/16/2025,,Serviceable
1051072951,Air Conditioner,Daikin,S/N: K022288,"Air Conditioner
Daikin 2HP wall type inverter
Model# FTKQ50BVA RKQ508BVA
15ft piping with poly tape white with communication wire outdoor bracket
power supply
30 breaker in NEMA 3R MCB

FTKQ50BVA
SN: K022288

RKQ50BVA
SN: K022817

QR: 61662",9,incoming,1,unit,51795,51795,Corporate,,Roel R. Suralta,,Initial Stock,2025-04-0019,01/16/2025,,
1051059944,Airconditioner,OX Brand,S/N: OX-PW09-VF," Air Conditioner, 1 HP Brand OX Gold Fin Anti Corrosion Inverter with installation inclusive of installation, **restoration of damages upon chipping 5 years warranty on compressor and 1-year warranty on parts, 1 sets - Circuit Breaker, 30AT, NEMA3R enclosure, gauge 16, Bolt-on type, thermal magnetic, industrial Type, SN: OX-PW09-VF",9,incoming,1,unit,54062.64,54062.64,Corporate, ,Roel R. Suralta,,Initial Stock,24-11-0035,10/20/2021,,
1051059945,Airconditioner,OX Brand,S/N: OX-W18-VF," Air Conditioner, 2HP OX Brand Golden Fin Anti Corrosion, Inverter with complete accessories and installation, **restoration of damages upon chipping 5 years warranty on compressor and 1-year warranty on parts, 2 sets - Circuit Breaker, 30AT, NEMA3R enclosure, gauge 16, Bolt-on type, SN: OX -W18-VF",9,incoming,1,unit,62389,62389,Corporate, ,Roel R. Suralta,,Initial Stock,24-11-0049,10/20/2021,,Serviceable
1051059946,Airconditioner,OX Brand,S/N: OX-W24-VF," Air Conditioner, 2HP OX Brand Golden Fin Anti Corrosion, Inverter with complete accessories and installation, **restoration of damages upon chipping 5 years warranty on compressor and 1-year warranty on parts, 2 sets - Circuit Breaker, 30AT, NEMA3R enclosure, gauge 16, Bolt-on type, SN: OX-W24-VF",9,incoming,1,unit,62389,62389,Corporate, ,Roel R. Suralta,,Initial Stock,24-11-0049,10/20/2021,,Serviceable
1051057306,Cabinet,Generic,48x24x78," Storage Cabinet, See through, all welded, 48x24x78",9,incoming,1,unit,129095,129095,Corporate, ,Roel R. Suralta,,Initial Stock,24-11-0151,04/12/2021,DNA extraction room,Serviceable
1051058537,Cabinet,Generic,530x660x1800mm, Chemical Storage Cabinet (Corrosive) 530x660x1800mm,9,incoming,1,unit,160947,160947,Corporate, ,Roel R. Suralta,,Initial Stock,24-11-0046,09/24/2020,,Serviceable
1051058538,Cabinet,Generic,570x11501250mm, Chemical Storage Cabinet (Corrosive) 570x11501250mm,9,incoming,1,unit,160947,160947,Corporate, ,Roel R. Suralta,,Initial Stock,24-11-0046,09/24/2020,,Serviceable
1051058539,Cabinet,Generic,970x930x1800mm, Chemical Storage Cabinet (Corrosive) 970x930x1800mm,9,incoming,1,unit,229234,229234,Corporate, ,Roel R. Suralta,,Initial Stock,24-11-0046,09/24/2020,,Serviceable
1051058540,Cabinet,Generic,530x660x1800mm, Chemical Storage Cabinet (Flammable) 530x660x1800mm,9,incoming,1,unit,166496,166496,Corporate, ,Roel R. Suralta,,Initial Stock,24-11-0046,09/24/2020,,Serviceable
1051058541,Cabinet,Generic,570x1150x1250mm, Chemical Storage Cabinet (Flammable) 570x1150x1250mm,9,incoming,1,unit,166496,166496,Corporate, ,Roel R. Suralta,,Initial Stock,24-11-0046,09/24/2020,,Serviceable
1051058542,Cabinet,Generic,970x930x1800mm, Chemical Storage Cabinet (Flammable) 970x930x1800mm,9,incoming,1,unit,229234,229234,Corporate, ,Roel R. Suralta,,Initial Stock,24-11-0046,09/24/2020,,Serviceable
1051059477,Cabinet,Generic,570x1150x1250," Storage Cabinet, see-through, all welded, 570x1150x1250, w/ 4 adjustable shelves, made of heavy gauge steel",9,incoming,1,unit,129095,129095,Corporate, ,Roel R. Suralta,,Initial Stock,24-11-0151,04/12/2021,,Serviceable
1051059484,Cabinet,Generic,570x1150x1250," Storage Cabinet, See-through, all-welded, 570x1150x1250, made of heavy gauge steel, w/ 4 adjustable shelves",9,incoming,1,unit,129095,129095,Corporate, ,Roel R. Suralta,,Initial Stock,24-11-0151,04/12/2021,,Serviceable
1051059504,Cabinet,Generic,570x1150x1250," Storage Cabinet, see-through, all welded, 570x1150x1250, w/ 4 adjustable shelves, made of heavy gauge steel",9,incoming,1,unit,129095,129095,Corporate, ,Roel R. Suralta,,Initial Stock,24-11-0033,04/12/2021,,Serviceable
